Rand,inj_diff ,Date Time,Avg_PLT_CO2VentRate_TPH,Avg_CCS1_WHCO2InjPs_psi,Avg_CCS1_WHCO2InjTp_F,Avg_CCS1_ANPs_psi,Avg_CCS1_DH6325Ps_psi,Avg_CCS1_DH6325Tp_F,Avg_VW1_WBTbgPs_psi,Avg_VW1_WBTbgTp_F,Avg_VW1_ANPs_psi,Avg_VW1_Z11D4917Ps_psi,Avg_VW1_Z11D4917Tp_F,Avg_VW1_Z10D5001Ps_psi,Avg_VW1_Z10D5001Tp_F,Avg_VW1_Z09D5653Ps_psi,Avg_VW1_Z09D5653Tp_F,Avg_VW1_Z08D5840Ps_psi,Avg_VW1_Z08D5840Tp_F,Avg_VW1_Z07D6416Ps_psi,Avg_VW1_Z07D6416Tp_F,Avg_VW1_Z06D6632Ps_psi,Avg_VW1_Z06D6632Tp_F,Avg_VW1_Z04D6837Ps_psi,Avg_VW1_Z04D6837Tp_F,Avg_VW1_Z03D6945Ps_psi,Avg_VW1_Z03D6945Tp_F,Avg_VW1_Z02D6982Ps_psi,Avg_VW1_Z02D6982Tp_F,Avg_VW1_Z01D7061Ps_psi,Avg_VW1_Z01D7061Tp_F,Avg_VW1_Z0910D5482Ps_psi,Avg_VW1_Z0910D5482Tp_F
76148,-0.137152592,11/24/24 20:00,0,927.906397,75.46781209,716.893574,3110.386863,108.8498567,2232.800311,104.1319864,5.227661554,2073.434113,105.3109282,2107.24281,101.8093613,2534.05415,113.2560129,2624.18785,117,2904.315238,116.8747025,3013.43033,119.9823696,3112.615151,119.7526627,3212.055078,120.4652681,3229.333051,121.2583588,3232.177437,122.5828613,2395.78952,112.344073
64307,-0.091666985,11/24/24 21:00,0,948.8304652,79.19950097,751.3630681,3117.176837,108.9743804,2232.849473,104.1447664,5.264282489,2073.454165,105.2988681,2107.271899,101.8030014,2534.049599,113.2615623,2624.144889,117,2904.376377,116.8753774,3013.459387,119.9816795,3112.625533,119.7506978,3212.536507,120.4828466,3229.471179,121.2702835,3232.173004,122.5914411,2395.698993,112.3331083
24246,-0.015971772,11/24/24 22:00,0,961.3948746,79.82205969,808.1777629,3117.397831,109.2290187,2232.82605,104.1341164,5.321960461,2073.448407,105.3065481,2107.255953,101.8244659,2534.031763,113.2518582,2624.140788,117,2904.375871,116.8801025,3013.439272,119.9929598,3112.638432,119.7520326,3213.172487,120.4832667,3229.951876,121.2511439,3232.147597,122.5867612,2395.683205,112.3272136
55650,-0.037153228,11/24/24 23:00,0,965.753418,79.23758678,739.0818812,3117.78527,109.5171158,2232.795313,104.1149464,5.365905583,2073.455009,105.3032181,2107.271779,101.8387756,2534.071295,113.2587727,2624.103363,117,2904.354533,116.8672773,3013.42573,119.9901398,3112.688635,119.7539975,3213.770685,120.476277,3230.605322,121.2467189,3232.193526,122.5797414,2395.580343,112.3301086
9420,0.038509594,11/25/24 0:00,0,973.6925392,80.01877491,564.8365273,3121.244928,109.8369209,2232.790521,104.1050123,5.355173187,2073.461235,105.306325,2107.270061,101.8199699,2534.05406,113.2588355,2624.144326,117,2904.345436,116.8656267,3013.395805,119.9904241,3112.700296,119.752101,3214.296393,120.4857887,3231.195996,121.2570933,3232.185397,122.5951312,2395.551741,112.3368125
24058,-0.019759117,11/25/24 1:00,0,978.6901362,80.24576594,591.6766378,3120.361426,110.2456842,2232.786906,104.1000364,5.394286807,2073.478843,105.291203,2107.23242,101.8141312,2534.031844,113.2566729,2624.141972,117,2904.308807,116.8672773,3013.401784,119.9922399,3112.672103,119.7493629,3214.72712,120.465418,3231.719914,121.2383036,3232.187134,122.5875412,2395.505312,112.3492177
33898,0.093402354,11/25/24 2:00,0,983.8528646,80.36881256,619.8021947,3122.277637,110.6300945,2232.83195,104.1074914,5.419005938,2073.496952,105.2856979,2107.280642,101.8348007,2534.058773,113.270472,2624.160455,117,2904.323041,116.8679523,3013.417769,119.9943699,3112.699967,119.7526776,3215.180839,120.4830261,3232.270064,121.2740479,3232.192006,122.5992409,2395.431852,112.3279785
14480,0.007291826,11/25/24 3:00,0,987.6653605,80.36222115,641.881074,3123.447923,110.993,2232.766479,104.1138814,5.494994783,2073.455483,105.3108831,2107.267936,101.8157211,2534.098366,113.2822011,2624.194688,117,2904.321735,116.8585022,3013.421511,119.9894348,3112.753788,119.7579422,3215.607133,120.4830261,3232.727116,121.2486085,3232.25871,122.5898811,2395.389237,112.3235836
95237,-0.01597209,11/25/24 4:00,0,989.1397202,80.44059118,660.0499827,3123.858252,111.3273867,2232.825602,104.1255964,5.597534057,2073.469694,105.294503,2107.273513,101.819696,2534.112923,113.2815112,2624.225824,117,2904.325321,116.8578272,3013.452991,119.9880247,3112.781573,119.7572823,3216.009045,120.4648025,3233.121232,121.2430435,3232.273232,122.5852013,2395.353758,112.3235836
75231,0.010069418,11/25/24 5:00,0,994.6450287,81.07962894,677.0442235,3125.277271,111.6215209,2232.866056,104.1298564,5.610351467,2073.453516,105.3054381,2107.289834,101.8181061,2534.12723,113.2718668,2624.224176,117,2904.365224,116.8652523,3013.460537,119.9887297,3112.83878,119.7533226,3216.345642,120.4654774,3233.538944,121.2708679,3232.254246,122.5867612,2395.320182,112.3257736
71812,0.038888995,11/25/24 6:00,0,998.7156652,81.34476573,699.5710821,3124.470028,111.8795539,2232.778516,104.1255964,5.665283187,2073.487813,105.2770129,2107.297302,101.820491,2534.137962,113.2684021,2624.24384,117,2904.368848,116.8544521,3013.523136,120.0014201,3112.919067,119.7499781,3216.850041,120.5026894,3233.996806,121.2625595,3232.281724,122.5852013,2395.318752,112.3279785
12301,0.069097646,11/25/24 7:00,0,988.7674037,78.88602498,700.7911596,3122.554525,112.1092316,2232.761914,104.1053614,5.647888136,2073.479392,105.285758,2107.360331,101.819696,2534.130184,113.268417,2624.232819,117,2904.372858,116.8524271,3013.579873,119.99719,3112.932534,119.7493928,3217.13998,120.4892204,3234.318748,121.2514596,3232.30483,122.5969009,2395.241064,112.3210471
47327,0.086110528,11/25/24 8:00,0,970.0871653,75.55277309,654.4141266,3124.540533,112.3157241,2232.681966,104.0936464,5.721130276,2073.480418,105.287948,2107.346338,101.8157211,2534.134721,113.2628974,2624.254895,117,2904.399003,116.847702,3013.630772,120.0190456,3112.953284,119.7454033,3217.349345,120.4732018,3234.613477,121.2468391,3232.3389,122.6015808,2395.173503,112.3209546
94602,0.115625238,11/25/24 9:00,0,946.1448659,71.20035591,572.8347422,3127.229293,112.4064266,2232.655404,104.1096214,5.284423908,2073.48384,105.291173,2107.345327,101.8181061,2534.145453,113.2594477,2624.226642,117,2904.354549,116.8571522,3013.622314,120.0141104,3112.970148,119.7440983,3217.646462,120.4731565,3234.921584,121.2662355,3232.313757,122.593781,2395.114429,112.3236825
54456,0.060416508,11/25/24 10:00,0,935.8094391,72.10599499,538.0060506,3128.96179,112.2494443,2232.597868,104.1117514,4.971313314,2073.458523,105.3054081,2107.319139,101.8173111,2534.170424,113.2670222,2624.209884,117,2904.368416,116.845677,3013.608348,120.0127004,3112.939467,119.748058,3217.97689,120.516773,3235.212657,121.2755207,3232.316642,122.6000209,2395.021635,112.3289169
70882,-0.024652672,11/25/24 12:00,0,933.0989334,74.14798756,545.799203,3128.154134,111.474714,2232.516545,104.1245314,4.649048011,2073.416541,105.3229282,2107.275773,101.8141312,2534.11653,113.2649673,2624.266473,117,2904.3519,116.8517521,3013.583116,120.0190456,3112.97312,119.7408285,3218.614406,120.4867905,3235.809544,121.246809,3232.331224,122.6023608,2394.921248,112.3230371
16561,0.05833389,11/25/24 13:00,0,941.6473241,75.82743079,560.1943436,3127.964512,111.1035884,2232.398706,104.1245314,4.819336224,2073.428532,105.3163582,2107.263422,101.8149261,2534.12208,113.2649523,2624.217645,117,2904.38064,116.8625523,3013.559202,120.0246857,3113.010588,119.7408435,3218.83972,120.4666918,3236.095256,121.2412438,3232.404311,122.6039207,2394.858527,112.3332071
48139,-0.003472408,11/25/24 14:00,0,951.0097402,77.1809468,583.8442525,3126.941854,110.8497259,2232.377922,104.1245314,4.486084068,2073.444513,105.3076131,2107.300395,101.8189011,2534.139156,113.2628974,2624.259682,117,2904.373761,116.8564772,3013.556134,120.0310309,3113.006354,119.7447135,3219.16461,120.5016691,3236.376573,121.2746356,3232.387372,122.5992409,2394.821393,112.3440971
30467,-0.071527592,11/25/24 15:00,0,948.9794011,75.66373475,598.4210754,3125.32238,110.7765481,2232.430021,104.1064264,4.680175432,2073.425708,105.3196732,2107.363436,101.8268509,2534.139252,113.2573778,2624.285417,117,2904.404026,116.8659273,3013.580747,120.0303408,3113.015483,119.7434235,3219.420394,120.5250822,3236.65734,121.2762257,3232.407098,122.6008008,2394.78147,112.3512974
23065,-0.014236561,11/25/24 16:00,0,951.3870163,76.03653762,597.4095179,3128.252386,110.7973349,2232.480819,104.1085564,4.724121126,2073.43115,105.3152932,2107.38245,101.8276459,2534.137398,113.2608126,2624.239872,117,2904.416357,116.8558022,3013.595787,120.0247007,3113.013121,119.7440983,3219.620292,120.5169978,3236.915835,121.2666852,3232.479277,122.5992409,2394.73666,112.3469623
99332,-0.031944338,11/25/24 17:00,0,960.024735,77.97965266,612.6551971,3127.014154,110.8689007,2232.475529,104.1224014,4.916382011,2073.456278,105.3032181,2107.38193,101.8435605,2534.158616,113.2601227,2624.273995,117,2904.424365,116.8517521,3013.557204,120.0239957,3113.067493,119.7427635,3219.796663,120.5095734,3237.15142,121.2579397,3232.562671,122.6062607,2394.697557,112.3563375
23392,0.176736164,11/25/24 18:00,0,970.9112152,79.2313619,642.1453257,3126.719867,110.9561216,2232.48387,104.1224014,5.146178993,2073.463434,105.3065031,2107.394008,101.8316208,2534.19786,113.2684021,2624.287427,117,2904.416998,116.8571522,3013.560529,120.0239807,3113.118475,119.7421036,3219.984546,120.4987742,3237.365161,121.246809,3232.601721,122.596106,2394.672685,112.3520025
21275,0.618055503,11/25/24 19:00,0,1012.511162,79.8564839,686.1792389,3129.661692,111.0805155,2232.526367,104.1341164,5.123290718,2073.444389,105.3087231,2107.368878,101.8371857,2534.193874,113.2815112,2624.310372,117,2904.443325,116.848377,3013.56625,120.0162255,3113.133803,119.7427635,3220.212172,120.4980993,3237.563053,121.2507843,3232.62312,122.6039057,2394.618848,112.341217
73377,-0.617014154,11/25/24 20:00,0,1029.146157,78.02323176,708.3820094,3121.977694,111.4509274,2232.522778,104.1170764,5.163574251,2073.471556,105.3010281,2107.364484,101.8626251,2534.178145,113.2773715,2624.332426,117,2904.43491,116.843652,3013.623553,120.0317658,3113.124955,119.7382336,3220.381952,120.5163228,3237.826054,121.2864563,3232.692432,122.596121,2394.530044,112.339042
73217,-0.000694577,11/25/24 21:00,0,983.9025065,77.33182615,691.4579519,3129.520693,111.721236,2232.635563,104.1309214,5.168151927,2073.473236,105.296663,2107.332389,101.8586802,2534.224257,113.2746266,2624.337836,117,2904.426385,116.849052,3013.55568,120.0289756,3113.169358,119.7376035,3220.47133,120.5102184,3237.915379,121.301097,3232.73642,122.6023308,2394.456836,112.336882
49020,0.189931218,11/25/24 22:00,0,980.3779332,77.34061508,665.836529,3128.199202,111.9360411,2232.510685,104.1255964,5.262451371,2073.482721,105.290093,2107.304006,101.8189011,2534.198564,113.2753016,2624.343604,117,2904.401483,116.843652,3013.533466,120.0218657,3113.161495,119.7382485,3220.690918,120.5335752,3238.074721,121.2876263,3232.903385,122.6077906,2394.39645,112.3397621
39544,-0.017014233,11/25/24 23:00,0,983.3216965,77.27872473,647.8699315,3127.472738,112.0712418,2232.537012,104.1160114,5.429076731,2073.474526,105.296648,2107.259102,101.8403656,2534.169366,113.2718519,2624.331189,117,2904.387612,116.845002,3013.50638,120.0162404,3113.180809,119.7453585,3220.928345,120.5103581,3238.260577,121.2594397,3232.976432,122.595341,2394.319537,112.3347219
57555,-0.217708095,11/26/24 0:00,0,975.4683558,75.75235869,618.9784948,3126.777456,112.1541564,2232.533276,104.1192064,5.379638433,2073.488631,105.293363,2107.243414,101.8403656,2534.136906,113.2732467,2624.315342,117,2904.391854,116.8524271,3013.50731,120.0239957,3113.183459,119.7388935,3221.072339,120.5149632,3238.435295,121.2685151,3233.0212,122.5976809,2394.283535,112.3310919
97149,-0.094791587,11/26/24 1:00,0,954.1818843,74.49881757,578.1155126,3126.376904,112.1145276,2232.498421,104.1298564,4.995117362,2073.433118,105.3207382,2107.234127,101.8276459,2534.109033,113.2739217,2624.238796,117,2904.408856,116.8416269,3013.538595,120.0268157,3113.21072,119.7356834,3221.233075,120.5103432,3238.581431,121.2597996,3233.059092,122.6015658,2394.250861,112.3274768
34495,0.032291349,11/26/24 2:00,0,948.6616887,74.4515777,546.0778997,3130.104272,111.9558708,2232.457617,104.1170764,4.717712379,2073.461513,105.3010431,2107.238997,101.8157211,2534.090782,113.2711768,2624.237189,117,2904.414172,116.8423019,3013.528595,120.0232906,3113.21382,119.7408733,3221.337174,120.4991231,3238.711403,121.2400135,3233.074426,122.6047007,2394.203243,112.3274768
91609,0.026736323,11/26/24 4:00,0,939.914827,73.36319764,544.4449554,3126.890521,111.5647603,2232.488184,104.1266614,4.603271143,2073.457615,105.3021531,2107.274799,101.8491104,2534.161957,113.2753016,2624.24338,117,2904.393447,116.8375769,3013.549856,120.0190456,3113.270974,119.7461828,3221.718437,120.5070431,3239.071881,121.249764,3233.130404,122.6015808,2394.078847,112.3289619
70693,0.850694259,11/26/24 5:00,0,941.6919688,73.5100481,542.9255402,3134.129767,111.3519978,2232.415365,104.1245314,4.513549658,2073.471299,105.3032481,2107.28126,101.8125412,2534.176831,113.2732318,2624.272437,117,2904.388277,116.846352,3013.53903,120.0253908,3113.29271,119.7474429,3221.892293,120.5210079,3239.220846,121.2758504,3233.160992,122.5984459,2394.048505,112.3318568
56652,-0.392708413,11/26/24 6:00,0,978.928393,72.74759687,556.141893,3121.153805,111.1999199,2232.354663,104.1085564,4.465026824,2073.481342,105.291173,2107.263043,101.8069763,2534.182019,113.269782,2624.25875,117,2904.440877,116.845677,3013.58277,120.0345859,3113.399725,119.7480132,3222.205339,120.5241132,3239.446411,121.2847608,3233.161381,122.595341,2394.076735,112.3282419
79278,-0.385069338,11/26/24 7:00,0,967.9475947,73.9531634,548.9494904,3132.964864,111.2471984,2232.382878,104.1064264,4.441223168,2073.506744,105.2758579,2107.266111,101.8260559,2534.21557,113.2635724,2624.353587,117,2904.426914,116.8375769,3013.64823,120.0416809,3113.38892,119.7559026,3222.315147,120.5195683,3239.655326,121.2593193,3233.208887,122.5852013,2394.008101,112.3275368
94482,-0.044444736,11/26/24 8:00,0,945.5144043,76.56644446,557.8450439,3127.559477,110.9867249,2232.430265,104.1106864,4.434814501,2073.531142,105.2583227,2107.258274,101.8276459,2534.222459,113.2725418,2624.358539,117,2904.444495,116.8382519,3013.641597,120.0452658,3113.44739,119.7518085,3222.424917,120.5228832,3239.74826,121.2656797,3233.233895,122.5836413,2393.924316,112.3152974
24949,-0.012152354,11/26/24 9:00,0,944.8740234,75.51358859,566.9243413,3125.538867,110.88732,2232.380379,104.0851264,4.440307649,2073.49172,105.287888,2107.295447,101.8133362,2534.238198,113.2718519,2624.337996,117,2904.422447,116.8375769,3013.654879,120.0417108,3113.449615,119.7563384,3222.614258,120.509833,3239.892932,121.2784004,3233.3255,122.5914411,2393.835203,112.3152975
94362,-0.030208174,11/26/24 10:00,0,947.1575521,76.01749477,561.4247259,3127.070341,110.8535159,2232.466496,104.1000364,4.422912701,2073.482798,105.289013,2107.293656,101.8324158,2534.218317,113.2711619,2624.341876,117,2904.432019,116.8355518,3013.630052,120.0431059,3113.482275,119.7582884,3222.752437,120.5010279,3240.023145,121.2601144,3233.372396,122.5922211,2393.76369,112.3174574
54059,-0.017014074,11/26/24 11:00,0,944.8541667,75.23160623,563.4375361,3123.863837,110.8977802,2232.408309,104.0947114,4.42657479,2073.478929,105.3021231,2107.260555,101.822081,2534.212345,113.2732318,2624.358083,117,2904.442244,116.8382519,3013.616093,120.0452209,3113.476768,119.7582585,3222.860378,120.4949528,3240.153198,121.2505739,3233.367924,122.5891012,2393.73302,112.3217773
71152,0.123958333,11/26/24 12:00,0,950.8955907,76.25772972,553.8792913,3130.03665,110.9030839,2232.419849,104.0883214,4.428405837,2073.503188,105.2857129,2107.200706,101.8093613,2534.221906,113.2649523,2624.32361,117,2904.429789,116.8389269,3013.629877,120.0510553,3113.526829,119.7743686,3222.990975,120.511828,3240.27938,121.2529589,3233.334416,122.5906611,2393.700932,112.3210572
69092,-0.106944259,11/26/24 13:00,0,963.1223969,78.92996858,578.751356,3126.341811,110.9354101,2232.365202,104.0851264,4.4421387,2073.458221,105.3086931,2107.18406,101.8030014,2534.215379,113.2642624,2624.364001,117,2904.437581,116.845677,3013.60766,120.0438557,3113.452616,119.7530985,3223.153587,120.5265877,3240.406427,121.2744252,3233.347319,122.5914411,2393.627332,112.322497
50585,-17.77743069,11/26/24 14:00,0,909.0772354,70.82535578,576.6373922,3074.200529,111.3361172,2232.316683,104.0595664,4.44488527,2073.443571,105.3163732,2107.209806,101.8371857,2534.229281,113.2670222,2624.38043,117,2904.440011,116.8382519,3013.616746,120.0431358,3113.476426,119.7595485,3223.318046,120.5547115,3240.560026,121.2927111,3233.386536,122.595341,2393.552641,112.3232172
19970,-3.349305479,11/26/24 15:00,0.016666667,869.1700887,56.95621494,543.458167,3035.679156,112.0594132,2232.366813,104.0893864,4.450378418,2073.448942,105.3131032,2107.217393,101.8244659,2534.222215,113.2635724,2624.369629,117,2904.442912,116.842977,3013.642027,120.0439006,3113.475474,119.7588886,3222.513031,120.526738,3240.377411,121.2903261,3233.350977,122.596121,2393.538436,112.3289775
27484,0.457291667,11/26/24 16:00,0.033333333,854.1037409,52.50016022,537.9854177,3023.567751,112.5216484,2232.349992,104.0851264,4.757995399,2073.473665,105.3043131,2107.216366,101.8181061,2534.182827,113.2711619,2624.382729,117,2904.473861,116.8335268,3013.641795,120.040946,3113.489382,119.7608385,3220.778798,120.5249503,3239.170199,121.2945864,3233.379252,122.595341,2393.482694,112.3376174
29275,9.159722273,11/26/24 17:00,0.016666667,854.9129211,52.2233051,533.992809,3042.115481,112.6985299,2232.400008,104.0947114,4.814758611,2073.51629,105.2802229,2107.263202,101.8125412,2534.241937,113.2649523,2624.390397,117,2904.44931,116.8402769,3013.650267,120.0496154,3113.525136,119.7724336,3218.796977,120.5305273,3237.377148,121.2904165,3233.32878,122.5898811,2393.455125,112.3512978
21905,5.053472225,11/26/24 18:00,0,898.816242,71.83976005,568.0287806,3104.833795,111.4077399,2232.428743,104.0861914,4.943847573,2073.534159,105.2769379,2107.269659,101.8173111,2534.277968,113.2732318,2624.457052,117,2904.433848,116.8301517,3013.630965,120.0473958,3113.543577,119.7782386,3217.465289,120.5180929,3235.596521,121.300872,3233.338837,122.593766,2393.417133,112.3606578
16195,-5.374305471,11/26/24 19:00,0.033333333,849.0551727,65.61051267,591.0593765,3045.612722,112.0026074,2232.443994,104.0861914,5.098571344,2073.500887,105.295553,2107.241793,101.823671,2534.269928,113.2794413,2624.388529,117,2904.461007,116.8254267,3013.629877,120.0509956,3113.550614,119.7853486,3217.428691,120.5207477,3234.837154,121.2967319,3233.359843,122.5906611,2393.358636,112.3736181
57862,5.61698484,11/26/24 20:00,0,917.0006237,75.18589706,589.0931945,3095.769597,111.0647043,2232.437022,104.0985686,5.212074372,2073.461198,105.306325,2107.239184,101.8271849,2534.298918,113.2811146,2624.4398,117,2904.419622,116.8254664,3013.622893,120.0481764,3113.583732,119.7895844,3216.950474,120.5448362,3234.399744,121.2801473,3233.332965,122.5998504,2393.308272,112.3797958
11850,-12.59649884,11/26/24 21:00,0.05,860.5919545,65.78372984,593.2930684,3033.400936,111.7665597,2232.371004,104.0840614,5.355834826,2073.526811,105.2637978,2107.200106,101.819696,2534.282119,113.2746117,2624.449904,117,2904.428312,116.8234016,3013.574418,120.0474107,3113.624567,119.8033787,3216.866811,120.5481818,3234.054091,121.3027301,3233.343693,122.5820813,2393.271195,112.3577776
41627,20.59826414,11/26/24 22:00,0.008333333,914.2598541,65.00077133,570.117982,3091.054136,111.6292369,2232.405404,104.0904514,5.476684209,2073.504881,105.2813329,2107.207202,101.8141312,2534.261912,113.2753016,2624.418174,117,2904.377222,116.8261017,3013.57018,120.0432105,3113.634548,119.7988637,3216.020056,120.5382672,3233.657225,121.3006141,3233.296859,122.5836413,2393.213969,112.3548975
94175,10.38611058,11/26/24 23:00,0,1033.84728,85.79459426,677.2609909,3147.793982,109.6922032,2232.393555,104.0829964,5.591125441,2073.510026,105.2802229,2107.203398,101.8411606,2534.237779,113.2635724,2624.397697,117,2904.394834,116.8267767,3013.524677,120.0359959,3113.620369,119.7891887,3215.745565,120.543622,3232.899866,121.2955124,3233.279093,122.5852013,2393.136273,112.3476973
77433,-0.724999714,11/27/24 0:00,0,1079.61709,86.62918949,758.4914871,3166.390812,109.9553314,2232.303271,104.0680864,5.464782794,2073.497719,105.290078,2107.165361,101.8371857,2534.235252,113.2649523,2624.353733,117,2904.366935,116.8267767,3013.543764,120.0388459,3113.667769,119.7988637,3216.95391,120.5400673,3233.360376,121.2866331,3233.303719,122.5797414,2393.12041,112.3498573
